0,0,0,0,1,1,2,2,0,5,1,2,9,8,11,10,5,5,6,3,2,9,8,7,3,7,6,8,18,9,4,6,4,8,4,4,9,4,6,3,5,7,7,5,10,6,8,3,5,7,10,5,8,9,7,11,17,10,10,3,6,12,5,9,8,6,11,8,10,17,13,12,13,13,14,9,13,7,13,17,10,9,13,7,8,6,19,8,11,14,12,8,11,9,9,14,14,15,10,10,5,10,14,14,9,8,10,6,6,6,5,8,0,7,4,9,6,7,8,5,0,4,2,4,3,3,0,3,4,7,6,4,4,4,0,1,3,2,2,4,0,2,1,0,0,1,3,2,0,3,1,4,1,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_384
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1,2,0,3,0,3,0,2,1,2,6,6,5,5,5,5,4,8,3,1,5,5,6,9,2,7,3,1,4,6,5,4,7,2,5,10,7,7,7,5,1,5,5,6,9,6,6,6,9,9,4,6,7,8,5,6,4,4,5,6,0,8,6,3,5,7,11,4,4,12,10,5,8,12,3,7,12,9,12,6,15,11,13,11,18,12,18,19,13,10,15,10,14,12,13,15,8,12,10,14,13,9,9,9,8,9,6,4,8,6,9,4,2,6,3,4,7,7,5,8,5,2,2,0,1,4,3,4,8,8,1,1,0,4,1,5,0,2,2,4,2,2,2,6,1,4,3,1,6,1,5,4,3,4,7,2,2,1,1,7,4,2,4,4,1,0,4,1,6,1,0,2,6,2,0,4,4,1,1,2,4,3,0,0,2,0,2,0,1,1,0,1,1,0,1,2,0,0,0,0,cifar_8_385
0,2,1,1,2,2,1,1,1,1,5,6,7,9,9,5,7,5,10,5,10,10,4,6,8,8,7,9,5,10,8,5,12,8,4,8,5,4,8,5,8,3,4,3,6,8,6,5,2,5,3,6,4,3,3,3,5,6,7,5,8,4,5,8,6,3,2,4,5,4,2,5,2,7,1,3,6,6,1,2,4,2,4,2,1,2,3,6,2,6,4,4,0,8,3,4,4,2,5,3,6,6,8,7,6,4,5,6,3,2,1,7,4,3,10,7,10,10,11,13,5,7,13,4,11,14,11,11,7,8,11,13,8,9,4,8,5,5,2,1,6,3,5,5,4,5,3,6,2,4,4,5,4,2,6,5,0,2,4,4,2,4,5,6,5,6,2,10,3,2,1,1,4,3,7,2,2,2,3,0,1,2,4,3,1,2,3,3,4,6,8,4,2,6,4,3,6,4,3,3,2,5,2,5,3,2,3,4,1,2,2,2,0,2,1,1,1,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,2,1,2,2,3,3,2,1,0,2,1,2,3,4,3,2,8,1,6,2,8,13,13,12,18,43,47,46,58,48,43,36,35,28,25,22,22,24,18,15,20,15,8,14,11,5,12,9,14,9,9,5,8,5,6,5,7,6,2,8,3,5,4,6,3,2,6,2,2,5,3,0,2,2,2,4,1,3,0,2,2,1,4,2,0,2,2,2,1,0,3,4,2,3,1,3,4,1,4,0,2,5,0,1,0,0,5,7,5,4,1,0,4,3,1,2,3,1,4,0,4,1,2,2,2,0,0,3,2,6,2,2,0,1,0,3,2,0,2,0,1,3,2,0,2,0,0,1,1,0,1,0,1,2,0,0,0,1,0,1,2,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,2,3,3,1,6,2,5,2,2,6,8,1,4,1,4,4,1,3,6,3,1,6,3,4,4,11,1,7,3,4,3,4,6,4,6,3,6,8,4,8,3,8,6,2,5,7,7,11,7,3,7,5,7,8,7,5,9,8,7,6,7,12,12,10,8,6,8,7,13,7,10,11,6,8,8,19,6,14,11,8,12,9,11,16,4,10,6,9,7,13,7,10,7,10,11,8,3,3,4,7,6,2,5,10,3,8,8,8,2,4,4,2,9,9,5,6,10,4,6,4,7,5,5,8,4,5,8,1,3,4,3,3,0,3,5,6,4,4,2,1,3,3,4,9,2,3,2,4,3,1,1,1,2,1,4,1,2,3,5,4,4,3,1,4,9,6,6,4,4,1,3,2,5,4,4,5,3,6,5,3,4,1,0,3,2,3,3,1,0,1,0,3,1,0,1,0,2,0,0,2,1,0,0,2,0,0,0,2,0,0,cifar_8_388
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,1,2,4,2,2,2,2,1,2,2,2,3,4,5,4,2,1,3,2,4,6,0,1,2,2,4,2,4,2,4,5,8,4,3,3,3,6,1,3,5,0,6,4,9,8,9,5,3,3,4,6,5,6,7,5,5,6,2,7,4,5,6,4,4,8,4,9,10,8,7,8,7,14,13,12,5,10,12,13,6,8,5,7,9,12,12,11,10,6,11,8,6,10,9,8,13,9,3,9,9,9,9,10,8,8,11,7,8,8,4,4,3,8,8,8,4,12,10,10,2,6,11,9,9,10,7,6,11,9,4,5,10,5,8,3,4,4,3,1,5,2,5,6,3,0,3,2,0,2,1,1,1,0,0,1,0,0,0,0,1,1,1,2,0,4,2,3,1,3,4,2,1,5,9,3,4,11,8,5,6,11,9,2,5,5,2,2,6,8,2,3,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,cifar_8_389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,2,1,1,0,0,1,1,2,1,2,0,3,1,4,2,3,3,0,1,0,0,5,2,4,2,2,4,2,3,2,3,2,3,2,1,4,4,4,3,3,2,3,3,5,2,5,7,1,5,1,3,4,4,5,4,3,6,6,4,1,7,7,4,4,12,4,11,10,5,9,4,11,4,9,5,19,10,11,12,12,8,11,10,10,14,14,12,5,3,7,5,0,8,5,6,4,3,5,9,6,7,6,3,3,6,7,8,7,8,5,7,8,9,10,7,7,6,4,3,5,6,6,4,8,4,7,3,3,5,2,8,5,6,7,7,9,3,4,2,5,5,6,4,5,6,10,8,6,8,4,7,5,5,4,7,14,4,2,5,5,14,6,3,6,6,5,15,5,6,14,5,10,11,13,6,5,10,6,16,17,6,0,0,0,0,0,0,cifar_8_390
0,0,0,0,0,0,0,0,0,0,1,3,1,2,3,2,7,4,3,2,7,3,5,5,5,3,4,3,3,1,6,4,4,3,1,1,1,4,1,2,2,2,0,2,1,2,1,1,0,1,2,4,1,0,0,3,1,0,2,1,4,1,1,2,1,2,0,4,0,3,2,2,2,2,0,1,3,0,2,1,5,0,2,2,3,3,3,1,3,8,1,6,6,2,5,3,4,4,1,3,7,3,11,2,6,7,5,10,5,10,10,18,14,7,5,6,8,5,6,10,11,14,11,10,5,3,5,2,2,2,6,1,2,2,3,6,3,3,1,2,3,5,5,7,3,4,4,3,3,6,4,4,3,2,2,0,4,3,3,4,8,8,1,2,5,4,5,5,6,3,8,7,4,3,3,6,4,0,10,3,5,4,7,7,6,4,4,3,4,6,3,9,5,7,15,11,12,9,9,8,9,10,7,8,8,10,10,18,9,12,10,11,8,20,6,5,9,13,19,7,7,7,4,3,4,3,5,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,0,0,2,1,0,2,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,2,1,3,1,3,3,1,0,0,2,3,1,2,0,7,2,2,3,3,3,2,4,3,7,2,13,6,11,5,5,7,8,7,6,14,9,6,9,9,7,10,7,9,13,9,9,7,15,7,14,11,12,13,11,24,13,14,16,12,16,15,14,14,13,10,9,16,11,12,9,10,15,12,10,13,11,11,12,12,17,9,9,10,14,17,14,8,10,7,5,3,4,3,2,1,0,3,4,2,1,2,2,1,1,0,3,1,1,1,1,1,1,0,3,1,3,0,1,5,1,0,0,2,2,3,4,10,10,5,8,11,7,9,6,8,6,11,7,6,4,10,9,5,10,3,0,1,2,2,2,1,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_392
0,24,14,10,9,9,6,5,5,3,1,1,1,2,0,0,1,2,1,1,4,0,1,1,2,0,2,3,0,4,1,2,5,1,2,2,0,1,1,0,2,1,2,1,2,2,1,3,3,2,2,3,0,6,2,2,1,8,5,5,8,7,6,12,7,6,5,5,7,1,5,1,3,1,0,0,2,0,0,2,1,1,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,1,2,0,2,1,1,0,1,0,2,1,0,0,1,0,0,0,2,3,3,4,1,1,3,0,2,1,3,6,9,14,18,20,18,30,22,33,38,27,40,57,66,72,48,23,28,19,8,10,7,9,6,7,2,5,4,8,1,3,5,0,2,1,3,0,7,4,3,0,0,1,2,0,1,0,3,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,1,0,0,3,1,0,0,1,3,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_393
8,61,55,33,20,10,2,5,6,7,2,5,3,3,1,2,4,7,5,3,2,6,2,2,2,1,3,3,1,4,3,2,2,1,3,2,2,2,2,4,0,3,2,0,1,0,4,2,3,3,2,2,3,3,4,2,1,10,3,6,4,5,4,8,8,6,7,3,6,9,9,7,11,10,3,9,5,2,6,2,6,7,4,5,8,6,8,3,5,7,8,6,5,4,5,7,11,11,8,6,9,9,4,7,8,10,5,8,4,4,4,4,3,6,3,5,5,3,2,1,4,4,4,4,5,1,3,0,6,3,2,3,2,1,0,2,5,4,2,2,3,2,0,1,2,0,2,0,6,4,4,4,4,3,2,3,0,3,5,3,3,2,9,3,11,8,6,2,6,7,11,5,11,13,12,12,19,20,12,14,6,5,1,2,0,3,0,2,0,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,2,1,0,5,1,1,2,1,1,5,3,3,0,3,5,4,3,2,5,5,5,6,5,6,5,1,5,5,5,6,5,7,8,6,7,5,5,7,3,3,7,6,3,5,5,6,3,5,6,1,0,4,3,2,2,3,4,2,4,3,3,2,4,3,5,3,4,4,3,5,6,3,5,2,8,4,6,4,0,8,2,5,6,4,3,7,1,2,8,3,6,6,2,5,2,1,4,7,8,5,6,0,4,4,3,3,0,7,2,5,0,3,4,3,1,4,4,2,2,3,7,6,2,4,1,2,0,2,3,1,3,2,3,3,2,3,3,6,7,4,4,8,2,5,3,6,9,19,16,14,15,17,17,24,12,17,14,16,8,12,11,5,8,5,11,4,9,4,7,4,1,1,6,7,5,2,3,2,3,11,1,9,4,2,1,11,6,3,3,5,5,5,7,5,5,5,5,5,4,5,4,6,7,3,6,3,3,4,5,2,3,1,1,2,0,cifar_8_395
4,2,3,3,5,3,5,6,16,7,12,20,10,9,12,11,10,12,12,16,16,11,19,19,10,23,20,18,20,13,25,32,27,14,29,11,21,7,23,7,11,6,7,5,2,3,0,1,0,4,1,0,3,0,0,0,3,2,1,0,0,1,0,0,4,1,2,2,3,1,0,2,1,0,0,1,2,1,2,2,0,1,0,2,1,0,1,1,0,0,1,0,0,2,0,1,0,4,1,1,2,2,3,2,0,1,3,2,1,0,1,1,1,1,3,2,1,1,1,0,1,1,2,0,3,3,0,2,2,1,4,2,2,1,2,3,3,2,3,3,3,1,2,0,2,2,3,3,3,2,2,2,3,3,1,0,1,6,1,3,4,2,2,3,2,3,2,0,9,1,3,5,2,6,5,3,5,1,2,2,4,5,7,4,5,1,4,3,6,5,4,4,2,4,6,2,3,1,3,8,4,2,4,4,2,3,1,2,1,1,1,2,4,1,5,4,5,3,6,6,2,2,1,4,5,3,4,5,4,4,4,1,4,5,2,4,3,4,1,2,3,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,cifar_8_396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,1,0,1,3,2,0,0,1,2,0,2,2,2,2,1,0,1,1,7,4,3,4,0,4,4,9,2,3,5,8,5,5,3,9,11,7,4,12,5,4,6,8,8,10,11,5,10,11,8,13,9,11,9,13,6,9,13,12,10,5,6,6,4,4,5,3,2,8,0,3,5,3,1,5,0,3,1,2,4,1,3,3,1,5,1,3,2,0,0,3,2,3,0,0,2,3,2,1,3,2,2,1,4,1,3,1,2,1,0,4,1,2,2,1,1,3,1,1,1,0,2,3,1,2,2,2,5,2,7,2,6,4,0,2,5,5,6,7,7,3,10,8,10,8,16,9,17,11,11,5,18,18,9,15,12,19,14,10,12,9,13,8,15,9,4,7,8,3,5,1,4,4,7,2,8,5,4,4,8,7,4,6,6,11,5,10,10,3,4,9,8,4,5,3,4,3,4,1,1,4,2,1,0,0,0,0,1,0,cifar_8_397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,3,5,2,0,4,5,0,0,2,1,1,1,1,0,1,1,2,3,2,0,1,0,0,1,1,1,0,0,1,1,2,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,10,5,8,8,10,9,14,14,22,25,30,20,16,19,15,16,23,17,16,33,39,23,36,37,35,27,21,25,15,13,14,13,12,9,10,5,3,6,3,2,7,3,1,0,2,1,4,2,0,0,2,0,0,2,0,4,3,5,5,2,3,4,6,4,11,2,3,3,8,12,15,9,12,10,13,11,24,14,9,10,10,9,15,6,7,2,4,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,2,3,4,4,2,2,6,2,3,2,2,2,2,0,1,3,0,4,5,2,1,2,3,2,2,3,1,1,2,4,4,2,2,2,3,1,2,4,6,11,10,8,10,8,14,12,16,15,26,51,55,49,35,29,21,32,25,38,30,31,26,22,10,4,8,5,7,8,4,2,4,3,2,3,7,4,5,1,5,0,0,1,2,1,0,1,2,1,2,3,1,1,4,2,5,3,4,5,1,3,4,4,1,2,10,8,7,2,5,7,5,4,6,1,6,4,8,6,4,9,5,6,3,6,1,5,4,4,2,1,3,6,0,3,3,1,4,3,1,1,1,3,3,2,1,1,1,3,2,0,2,6,3,4,2,1,3,0,1,1,1,1,1,2,0,0,2,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_399
0,0,1,0,1,0,0,1,2,1,1,1,2,0,1,1,0,2,0,0,0,1,2,1,0,1,1,0,2,2,2,0,0,0,0,0,2,2,1,0,1,0,3,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,2,0,1,1,0,3,1,2,1,3,0,1,0,0,1,1,3,3,4,7,10,10,10,11,20,15,20,20,27,26,20,23,25,33,21,38,17,29,25,13,18,15,7,8,1,6,1,4,3,2,2,2,0,2,2,1,0,1,1,0,2,0,0,1,1,1,0,3,0,2,1,0,0,0,2,3,1,2,4,1,0,0,1,2,3,1,2,2,6,5,7,3,8,9,9,5,16,8,7,4,13,8,9,15,9,19,17,22,9,9,16,23,22,23,14,13,10,6,9,5,11,11,11,9,4,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_400
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,1,1,4,4,2,3,3,7,8,7,8,3,7,5,9,3,6,3,5,2,1,5,2,2,2,6,0,2,7,14,15,19,17,23,29,22,24,22,22,24,16,23,27,26,27,17,18,11,15,9,12,7,13,10,15,6,1,1,1,1,1,1,2,3,3,1,1,3,2,1,2,3,3,1,1,2,1,1,2,0,0,1,2,3,1,3,0,2,1,1,2,1,2,2,2,0,2,2,1,1,2,0,2,1,1,2,0,0,1,2,3,1,0,0,2,1,3,2,2,3,3,1,0,0,3,0,2,0,3,2,1,1,2,4,2,1,0,3,4,1,1,3,3,4,2,3,3,5,3,3,1,2,0,1,0,1,2,5,3,2,1,4,2,6,3,6,2,3,2,4,5,7,5,5,2,3,5,6,4,6,4,3,4,6,3,3,0,8,6,5,2,6,7,3,2,5,5,2,5,2,4,2,3,1,4,3,6,4,3,0,6,2,4,3,2,1,2,2,4,6,3,2,2,2,1,2,3,0,1,1,0,cifar_8_401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,2,3,2,1,1,0,2,3,3,2,3,1,3,2,5,2,0,2,1,4,2,4,2,2,1,2,3,1,4,4,2,6,7,5,6,7,9,7,10,9,10,12,9,12,9,11,12,13,9,11,14,12,15,10,16,15,9,18,11,14,15,15,21,12,3,3,3,1,3,0,3,1,3,2,1,3,0,2,4,0,2,0,0,1,1,3,0,1,1,0,0,3,1,2,2,2,7,3,10,6,10,9,14,8,11,9,12,6,8,11,12,12,9,10,13,8,10,13,9,11,16,15,16,10,13,21,18,21,29,37,15,19,13,12,4,2,3,3,6,1,1,1,0,1,0,0,1,3,1,0,0,2,2,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,2,0,0,1,1,2,1,1,3,3,2,2,3,4,3,3,2,7,3,4,6,6,2,5,4,4,7,9,8,3,8,5,4,5,5,5,8,6,4,5,6,5,5,3,2,3,4,10,6,4,2,2,2,3,2,2,1,2,2,5,1,2,4,0,2,1,0,2,1,1,0,1,2,2,3,1,2,2,1,1,3,2,0,2,2,0,4,0,3,2,4,1,0,1,4,1,1,1,2,2,3,3,4,5,4,4,8,6,9,8,8,5,12,7,8,5,11,3,11,10,6,9,14,11,11,11,22,15,17,8,14,20,15,11,9,13,12,22,20,21,21,18,17,26,27,30,26,27,35,16,21,19,12,7,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_403
0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4,5,4,5,5,4,3,2,3,3,5,0,2,0,4,1,1,1,3,1,2,2,2,1,3,2,3,1,0,0,1,1,2,1,2,5,0,1,1,2,1,1,3,1,0,4,0,0,4,2,3,3,1,1,2,3,4,5,6,5,3,2,9,8,6,7,6,8,9,6,8,6,9,4,12,9,13,6,14,6,13,5,14,9,17,3,13,4,13,11,6,5,9,2,8,5,5,8,7,11,3,5,6,5,6,3,2,4,3,2,5,3,8,2,7,4,8,5,6,7,4,5,6,4,6,9,6,7,7,6,12,3,7,3,6,5,10,5,6,6,7,10,7,7,7,6,7,8,7,7,7,6,8,9,9,5,10,9,4,15,10,8,7,11,6,8,9,7,8,10,8,6,15,4,11,3,2,4,4,6,6,7,3,5,5,4,2,2,2,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_404
0,0,1,0,1,1,0,2,0,1,0,0,4,1,3,1,4,2,1,0,2,5,2,2,0,2,3,6,3,4,5,1,8,3,4,4,6,4,2,3,4,7,4,2,13,8,4,3,6,3,5,7,4,7,5,4,12,5,4,9,6,5,5,7,6,6,4,7,5,4,7,8,1,5,8,4,2,7,8,4,2,4,4,4,6,1,2,2,8,4,5,2,3,2,2,2,6,6,4,4,3,6,3,3,5,0,7,4,1,9,5,4,3,2,6,8,2,5,2,4,6,2,5,6,4,12,5,7,10,5,3,13,9,7,9,9,6,6,10,14,10,11,14,8,11,17,7,8,12,6,9,7,12,9,13,12,4,10,5,12,15,4,7,4,4,5,4,6,5,3,4,7,10,4,8,9,10,5,7,3,9,3,4,5,1,4,1,3,1,3,0,3,2,2,0,1,1,1,0,0,3,2,0,1,1,0,0,3,1,2,0,1,1,1,0,0,3,1,0,2,0,2,0,3,1,2,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cifar_8_405
0,0,0,0,0,0,0,0,0,2,2,1,3,0,5,3,1,3,4,7,4,2,5,2,7,7,5,7,6,12,7,9,8,8,9,8,6,5,8,5,7,4,5,10,7,9,10,7,7,7,9,6,10,7,4,7,5,7,10,7,8,10,6,4,14,6,12,9,10,7,10,6,11,13,8,11,8,6,6,7,9,7,6,13,8,6,10,3,9,6,14,8,7,11,7,1,7,7,6,11,9,8,13,7,7,7,14,10,12,10,7,6,13,10,11,10,21,16,14,16,18,14,19,19,15,10,14,10,13,8,7,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_406
0,0,0,0,0,0,1,0,0,4,3,2,0,5,3,4,1,3,2,4,4,3,3,0,1,4,3,6,5,7,3,4,3,2,3,1,3,1,2,3,3,2,3,2,2,3,2,2,4,5,3,3,6,4,5,2,7,7,3,4,11,3,2,3,4,6,2,4,7,6,0,10,8,2,3,4,5,4,4,2,4,2,3,3,5,3,0,4,5,3,2,0,0,3,4,3,5,4,4,5,3,4,4,4,1,6,1,7,3,7,6,4,7,3,6,3,6,7,6,6,10,0,1,5,4,5,3,6,10,8,7,2,8,6,2,3,6,11,8,7,4,15,6,7,11,13,10,10,12,7,14,6,8,10,6,9,5,5,4,8,4,4,7,6,3,6,6,6,1,6,8,4,5,3,6,7,6,3,6,4,3,2,4,5,4,5,2,3,4,3,4,3,3,1,6,5,12,8,6,2,14,10,8,9,10,8,9,10,8,12,5,8,8,9,5,6,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,5,2,0,2,6,2,2,2,2,2,2,1,3,4,2,1,0,2,3,0,0,3,1,2,1,2,1,1,0,1,2,0,0,0,0,0,1,0,1,4,0,0,3,0,2,1,1,2,2,2,2,1,3,2,3,1,5,0,1,1,2,4,1,3,2,4,5,3,2,3,0,0,2,2,3,1,6,1,3,7,6,2,3,4,5,15,5,9,11,18,8,28,14,42,22,23,30,21,15,16,13,13,7,10,7,5,13,10,5,2,2,0,3,5,2,1,11,2,5,2,3,4,2,7,0,4,2,5,3,3,4,1,3,7,6,10,5,16,27,36,28,22,31,46,40,42,24,22,20,13,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_408
0,0,0,1,0,0,3,2,1,4,2,4,4,7,3,5,6,7,4,6,8,4,1,3,11,7,2,2,4,5,1,7,3,8,4,2,4,2,2,5,4,3,6,4,5,5,4,7,6,3,3,3,8,6,4,8,5,5,5,4,1,7,3,4,7,6,6,6,2,6,4,7,6,4,6,3,3,3,5,4,10,5,3,5,10,7,7,11,5,9,12,11,4,6,8,11,5,7,4,3,4,9,4,4,7,2,4,2,5,6,7,2,7,5,9,2,4,6,2,3,3,6,2,2,3,4,5,1,5,1,4,2,3,6,2,3,4,5,8,5,1,3,4,9,7,5,8,5,3,4,1,5,4,4,4,2,5,4,5,2,2,1,2,3,2,5,3,7,4,4,1,1,1,0,2,4,5,7,6,9,8,10,13,9,12,14,7,8,9,10,11,10,8,14,6,11,10,10,5,3,4,6,2,0,2,1,3,4,1,0,2,1,0,1,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cifar_8_409
